SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,4027 California Ave SW Unit A,Seattle,WA,98116,680000,3,1.75,West Seattle,1375,953,2016,85,495,,Active,,,http://www.redfin.com/WA/Seattle/4027D-California-Ave-SW-98116/unit-A/home/103766550,NWMLS,1615731,N,Y,47.5674244,-122.3870571
MLS Listing,,Condo/Co-op,9057 Greenwood Ave N #405,Seattle,WA,98103,629000,2,2.0,Greenwood,1613,,2006,86,390,600,Active,,,http://www.redfin.com/WA/Seattle/9057-Greenwood-Ave-N-98103/unit-405/home/12306541,NWMLS,1614255,N,Y,47.6958237,-122.3558161
MLS Listing,,Condo/Co-op,2929 1st Ave #422,Seattle,WA,98121,626999,2,1.75,Belltown,1128,,2000,86,556,918,Active,,,http://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-422/home/11353,NWMLS,1616688,N,Y,47.617218,-122.3536221
MLS Listing,,Single Family Residential,2426 Wickstrom Pl SW,Seattle,WA,98116,645000,2,0.75,Alki,640,3310,1920,88,1008,,Active,,,http://www.redfin.com/WA/Seattle/2426-Wickstrom-Pl-SW-98116/home/149381,NWMLS,1615886,N,Y,47.5818188,-122.4018715
MLS Listing,,Single Family Residential,6418 49th Ave SW,Seattle,WA,98136,549000,2,1.0,Seaview,755,7350,1918,93,727,,Active,,,http://www.redfin.com/WA/Seattle/6418-49th-Ave-SW-98136/home/152324,NWMLS,1612666,N,Y,47.5453309,-122.3949103
MLS Listing,,Townhouse,122 N 101st St,Seattle,WA,98133,650000,3,2.5,Greenwood,1420,1854,2004,98,458,,Active,,,http://www.redfin.com/WA/Seattle/122-N-101st-St-98133/home/100791,NWMLS,1611868,N,Y,47.702686,-122.357367
MLS Listing,,Condo/Co-op,323 16th Ave E #102,Seattle,WA,98112,329950,0,1.0,Capitol Hill,495,,1929,105,667,404,Active,,,http://www.redfin.com/WA/Seattle/323-16th-Ave-E-98112/unit-102/home/28385,NWMLS,1607703,N,Y,47.621186,-122.3117588
MLS Listing,,Condo/Co-op,3710 25th Pl W #104,Seattle,WA,98199,475000,2,1.75,Seattle,1274,,1977,106,373,477,Active,,,http://www.redfin.com/WA/Seattle/3710-25th-Pl-W-98199/unit-104/home/23914,NWMLS,1607342,N,Y,47.6539637,-122.3888711
MLS Listing,,Condo/Co-op,7311 15th Ave NW #401,Seattle,WA,98117,650000,3,2.0,Loyal Heights,1167,,2004,148,557,342,Active,,,http://www.redfin.com/WA/Seattle/7311-15th-Ave-NW-98117/unit-401/home/32404,NWMLS,1589461,N,Y,47.6817622,-122.3771373
MLS Listing,,Condo/Co-op,1202 Lakeview Blvd E #6,Seattle,WA,98102,725000,2,2.0,Capitol Hill,1226,,1990,168,591,468,Active,,,http://www.redfin.com/WA/Seattle/1202-Lakeview-Blvd-E-98102/unit-6/home/18768,NWMLS,1583956,N,Y,47.6300371,-122.3247393
MLS Listing,,Condo/Co-op,2911 2nd Ave #120,Seattle,WA,98121,749999,1,1.5,Belltown,1142,,2009,190,657,933,Active,,,http://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-120/home/17069357,NWMLS,1573607,N,Y,47.6176125,-122.3523057
MLS Listing,,Condo/Co-op,321 10th Ave S #706,Seattle,WA,98104,399950,1,1.0,Seattle,774,,2000,196,517,358,Active,,,http://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-706/home/12260,NWMLS,1570224,N,Y,47.5994192,-122.3197974
MLS Listing,,Single Family Residential,336 29th Ave,Seattle,WA,98122,1524000,6,4.25,Leschi,3229,4950,1904,294,472,,Active,,,http://www.redfin.com/WA/Seattle/336-29th-Ave-98122/home/149120,NWMLS,1542708,N,Y,47.6052824,-122.2946387
MLS Listing,,Single Family Residential,3241 NE 94th St,Seattle,WA,98115,1190000,4,2.5,Wedgwood,2840,6453,2003,1,419,,Active,,,http://www.redfin.com/WA/Seattle/3241-NE-94th-St-98115/home/317277,NWMLS,1661471,N,Y,47.6962959,-122.2913625
MLS Listing,,Townhouse,2212 C NW 59th St,Seattle,WA,98107,710000,2,1.75,Ballard,1080,1238,2020,1,657,,Active,,,http://www.redfin.com/WA/Seattle/2212-NW-59th-St-98107/home/494339,NWMLS,1660598,N,Y,47.6718564,-122.3854068
MLS Listing,,Single Family Residential,7708 B 37th Ave SW,Seattle,WA,98126,459000,1,1.25,Gatewood,800,874,2020,1,574,40,Active,,,http://www.redfin.com/WA/Seattle/7708-37th-Ave-SW-98126/home/171855460,NWMLS,1662166,N,Y,47.5330684,-122.378997
MLS Listing,,Single Family Residential,4856 42nd Ave SW,Seattle,WA,98116,765000,3,1.75,Alaska Junction,1900,6210,1916,1,403,,Active,,,http://www.redfin.com/WA/Seattle/4856-42nd-Ave-SW-98116/home/471573,NWMLS,1661749,N,Y,47.5576636,-122.385122
MLS Listing,,Condo/Co-op,1000 Union St #301,Seattle,WA,98101,449950,1,1.0,First Hill,593,,1965,1,759,424,Active,,,http://www.redfin.com/WA/Seattle/1000-Union-St-98101/unit-301/home/49444,NWMLS,1661929,N,Y,47.6123148,-122.3290322
MLS Listing,,Condo/Co-op,303 E Pike St #305,Seattle,WA,98122,510000,1,1.0,Capitol Hill,756,17700,1998,1,675,507,Active,,,http://www.redfin.com/WA/Seattle/303-E-Pike-St-98122/unit-305/home/70634,NWMLS,1662091,N,Y,47.6138421,-122.3272249
MLS Listing,,Single Family Residential,8238 Ashworth Ave N,Seattle,WA,98103,824950,3,2.0,Green Lake,2160,5000,1927,1,382,,Active,,,http://www.redfin.com/WA/Seattle/8238-Ashworth-Ave-N-98103/home/306777,NWMLS,1657362,N,Y,47.6897681,-122.338806
MLS Listing,,Single Family Residential,12117 Ashworth Ave N,Seattle,WA,98133,700000,4,3.0,Haller Lake,1550,7063,1950,1,452,,Active,,,http://www.redfin.com/WA/Seattle/12117-Ashworth-Ave-N-98133/home/103571,NWMLS,1660849,N,Y,47.7167209,-122.3397783
MLS Listing,,Condo/Co-op,6533 Seaview Ave NW Unit 207A,Seattle,WA,98117,779000,2,1.75,Ballard,1060,,1968,1,735,849,Active,,,http://www.redfin.com/WA/Seattle/6533-Seaview-Ave-NW-98117/unit-207A/home/58307,NWMLS,1655531,N,Y,47.6759358,-122.4081894
MLS Listing,,Townhouse,2710 B E Yesler Way,Seattle,WA,98122,830000,3,2.25,Central Area,1647,1057,2014,1,504,,Active,,,http://www.redfin.com/WA/Seattle/2710-B-Yesler-Way-98122/home/173145118,NWMLS,1660402,N,Y,47.60181,-122.297234
MLS Listing,,Single Family Residential,7317 24th Ave NW,Seattle,WA,98117,725000,3,1.75,Ballard,1568,5500,1941,1,462,,Active,,,http://www.redfin.com/WA/Seattle/7317-24th-Ave-NW-98117/home/166276,NWMLS,1662105,N,Y,47.6818861,-122.3878333
MLS Listing,,Townhouse,2343 N 147th St Unit D,Shoreline,WA,98133,718880,3,2.5,Shoreline,1528,,2021,1,470,180,Active,,,http://www.redfin.com/WA/Shoreline/2343-N-147th-St-98133/unit-D/home/173144982,NWMLS,1662107,N,Y,47.7352314,-122.3296894
MLS Listing,,Single Family Residential,518 N 80th St,Seattle,WA,98103,900000,4,1.75,Greenwood,1940,3774,1925,1,464,,Active,,,http://www.redfin.com/WA/Seattle/518-N-80th-St-98103/home/300257,NWMLS,1661653,N,Y,47.6871503,-122.3516027
MLS Listing,,Condo/Co-op,3420 Burke Ave N Unit B-206,Seattle,WA,98103,479000,1,0.75,Wallingford,796,,1989,1,602,390,Active,,,http://www.redfin.com/WA/Seattle/3420-Burke-Ave-N-98103/unit-B-206/home/5234,NWMLS,1659742,N,Y,47.6486121,-122.334769
MLS Listing,,Townhouse,9443 5th Ave SW Unit B,Seattle,WA,98106,459950,2,1.5,Highland Park,846,800,2020,1,544,,Active,,,http://www.redfin.com/WA/Seattle/9443-5th-Ave-SW-98106/unit-B/home/173117514,NWMLS,1662084,N,Y,47.5179289,-122.341984
MLS Listing,,Townhouse,8626 22nd Pl NE,Seattle,WA,98115,878880,4,3.5,Ravenna,1784,2808,2020,1,493,175,Active,,,http://www.redfin.com/WA/Seattle/8626-22nd-Pl-NE-98115/home/170482905,NWMLS,1662080,N,Y,47.6917762,-122.3049006
MLS Listing,,Single Family Residential,1824 8th Ave W,Seattle,WA,98119,1199000,4,1.75,Queen Anne,2192,4800,1906,1,547,,Active,,,http://www.redfin.com/WA/Seattle/1824-8th-Ave-W-98119/home/132574,NWMLS,1660357,N,Y,47.6355543,-122.3673116
MLS Listing,,Single Family Residential,2068 42nd Ave E,Seattle,WA,98112,2295000,4,3.5,Madison Park,2794,4437,1994,1,821,,Active,,,http://www.redfin.com/WA/Seattle/2068-42nd-Ave-E-98112/home/139979,NWMLS,1652629,N,Y,47.6389336,-122.2781365
MLS Listing,,Single Family Residential,6734 12th Ave NW,Seattle,WA,98117,875000,4,2.25,Ballard,1805,5000,1905,1,485,,Active,,,http://www.redfin.com/WA/Seattle/6734-12th-Ave-NW-98117/home/498096,NWMLS,1653354,N,Y,47.6788366,-122.3716822
MLS Listing,,Single Family Residential,11246 Phinney Ave N,Seattle,WA,98133,750000,3,1.0,Broadview,2500,6265,1930,1,300,,Active,,,http://www.redfin.com/WA/Seattle/11246-Phinney-Ave-N-98133/home/97920,NWMLS,1660472,N,Y,47.7119341,-122.3539015
MLS Listing,,Single Family Residential,4738 7th Ave NE,Seattle,WA,98105,1050000,3,1.0,University District,2540,4815,1909,1,413,,Active,,,http://www.redfin.com/WA/Seattle/4738-7th-Ave-NE-98105/home/312019,NWMLS,1661924,N,Y,47.6643055,-122.3204395
MLS Listing,,Townhouse,722 S Willow St,Seattle,WA,98108,679999,3,2.25,Georgetown,1432,856,2020,1,475,,Active,,,http://www.redfin.com/WA/Seattle/722-S-Willow-St-98108/home/476864,NWMLS,1661406,N,Y,47.5414384,-122.3224135
MLS Listing,,Condo/Co-op,1621 E Spring St Unit 2A,Seattle,WA,98122,575000,2,1.75,Capitol Hill,1103,7219,2004,1,521,768,Active,,,http://www.redfin.com/WA/Seattle/1621-E-Spring-St-98122/unit-2A/home/2072555,NWMLS,1661926,N,Y,47.611387,-122.3105065
MLS Listing,,Condo/Co-op,1812 E Alder St #1816,Seattle,WA,98122,520000,2,1.0,Central Area,1001,6708,1983,1,519,300,Active,,,http://www.redfin.com/WA/Seattle/1812-E-Alder-St-98122/unit-1816/home/2081466,NWMLS,1660528,N,Y,47.6045712,-122.3081427
MLS Listing,,Single Family Residential,4228 2nd Ave NW,Seattle,WA,98107,859900,3,1.0,Fremont,2020,6600,1947,1,426,,Active,,,http://www.redfin.com/WA/Seattle/4228-2nd-Ave-NW-98107/home/303783,NWMLS,1660208,N,Y,47.6585032,-122.3581655
MLS Listing,,Condo/Co-op,737 Olive Way #3002,Seattle,WA,98101,1518000,2,2.0,Downtown,1586,29160,2009,1,957,1119,Active,,,http://www.redfin.com/WA/Seattle/737-Olive-Way-98101/unit-3002/home/21882241,NWMLS,1660668,N,Y,47.6137059,-122.334288
MLS Listing,,Condo/Co-op,721 Boylston Ave E #105,Seattle,WA,98102,499950,1,1.0,Capitol Hill,690,,1930,1,725,418,Active,,,http://www.redfin.com/WA/Seattle/721-Boylston-Ave-E-98102/unit-105/home/48858,NWMLS,1661694,N,Y,47.625874,-122.323956
MLS Listing,,Condo/Co-op,3618 11th Ave W #117,Seattle,WA,98119,364950,2,1.0,Queen Anne,977,,1965,1,374,456,Active,,,http://www.redfin.com/WA/Seattle/3618-11th-Ave-W-98119/unit-117/home/173143585,NWMLS,1661894,N,Y,47.653213,-122.3712397
MLS Listing,,Condo/Co-op,1 Ward St Ph -W,Seattle,WA,98109,2300000,2,2.25,Queen Anne,2052,,1909,1,1121,972,Active,,,http://www.redfin.com/WA/Seattle/1-Ward-St-98109/unit-W/home/18556437,NWMLS,1657282,N,Y,47.6279448,-122.3563021
MLS Listing,,Condo/Co-op,425 23rd Ave S Unit A301,Seattle,WA,98144,499950,2,1.75,Central Area,1075,,2005,1,465,510,Active,,,http://www.redfin.com/WA/Seattle/425-23rd-Ave-S-98144/unit-A301/home/2085158,NWMLS,1661948,N,Y,47.5982675,-122.3025545
MLS Listing,,Single Family Residential,932 N 82nd St,Seattle,WA,98103,739950,2,1.75,Green Lake,1350,3060,1957,1,548,,Active,,,http://www.redfin.com/WA/Seattle/932-N-82nd-St-98103/home/300868,NWMLS,1660830,N,Y,47.6885852,-122.3456938
MLS Listing,,Single Family Residential,1019 39th Ave E,Seattle,WA,98112,5000000,4,3.0,Washington Park,3930,11050,1995,1,1272,,Active,,,http://www.redfin.com/WA/Seattle/1019-39th-Ave-E-98112/home/139399,NWMLS,1661697,N,Y,47.6280336,-122.2831374
MLS Listing,,Single Family Residential,1202 S Southern St,Seattle,WA,98108,575000,2,1.0,South Park,770,6324,1940,1,747,,Active,,,http://www.redfin.com/WA/Seattle/1202-S-Southern-St-98108/home/188300,NWMLS,1661782,N,Y,47.5299496,-122.3173645
MLS Listing,,Single Family Residential,12807 23rd Ave NE,Seattle,WA,98125,649950,4,1.75,Olympic Hills,1971,8874,1952,1,330,,Active,,,http://www.redfin.com/WA/Seattle/12807-23rd-Ave-NE-98125/home/116009,NWMLS,1661982,N,Y,47.7223265,-122.3049282
MLS Listing,,Single Family Residential,410 W McGraw St,Seattle,WA,98119,1092500,4,2.0,Queen Anne,2073,2550,1910,1,527,,Active,,,http://www.redfin.com/WA/Seattle/410-W-McGraw-St-98119/home/131057,NWMLS,1661922,N,Y,47.639798,-122.3628576
MLS Listing,,Single Family Residential,3243 42nd Ave SW,Seattle,WA,98116,825000,3,2.0,Belvidere,2160,4400,1928,1,382,,Active,,,http://www.redfin.com/WA/Seattle/3243-42nd-Ave-SW-98116/home/329277,NWMLS,1659943,N,Y,47.5743664,-122.3859442
MLS Listing,,Condo/Co-op,909 5th Ave #1504,Seattle,WA,98164,849000,1,1.5,Downtown,1208,,2008,1,703,1172,Active,,,http://www.redfin.com/WA/Seattle/909-5th-Ave-98164/unit-1504/home/17381968,NWMLS,1657728,N,Y,47.6062446,-122.3319929
MLS Listing,,Condo/Co-op,10511 Midvale Ave N #101,Seattle,WA,98133,215000,1,0.75,Northgate,557,,2003,1,386,272,Active,,,http://www.redfin.com/WA/Seattle/10511-Midvale-Ave-N-98133/unit-101/home/12091046,NWMLS,1661669,N,Y,47.7054112,-122.3437022
MLS Listing,,Single Family Residential,3814 23rd Ave W,Seattle,WA,98199,499000,1,1.0,Magnolia,790,3000,1953,1,632,,Active,,,http://www.redfin.com/WA/Seattle/3814-23rd-Ave-W-98199/home/123830,NWMLS,1659903,N,Y,47.654434,-122.3855657
MLS Listing,,Townhouse,6256 4th Ave NW,Seattle,WA,98107,739000,3,2.25,Ballard,1260,1130,2009,1,587,,Active,,,http://www.redfin.com/WA/Seattle/6256-4th-Ave-NW-98107/home/173143793,NWMLS,1661413,N,Y,47.6756659,-122.3616819
MLS Listing,,Townhouse,9240 Interlake Ave N Unit A,Seattle,WA,98103,450000,2,1.5,Licton Springs,850,1026,2003,1,529,,Active,,,http://www.redfin.com/WA/Seattle/9240-Interlake-Ave-N-98103/unit-A/home/104990,NWMLS,1661455,N,Y,47.697189,-122.340375
MLS Listing,,Single Family Residential,1116 41st Ave E,Seattle,WA,98112,9850000,4,4.5,Madison Park,5131,25192,2002,1,1920,,Active,,,http://www.redfin.com/WA/Seattle/1116-41st-Ave-E-98112/home/139594,NWMLS,1660611,N,Y,47.6290295,-122.2791341
MLS Listing,,Townhouse,112 21st Ave Unit A,Seattle,WA,98122,849000,3,2.5,Central Area,1650,1175,2020,1,515,,Active,,,http://www.redfin.com/WA/Seattle/112-21st-Ave-98122/unit-A/home/171369686,NWMLS,1661576,N,Y,47.6020807,-122.304831
MLS Listing,,Townhouse,110 21st Ave Unit A,Seattle,WA,98122,749000,3,2.5,Central Area,1450,1100,2020,1,517,,Active,,,http://www.redfin.com/WA/Seattle/110-21st-Ave-98122/unit-A/home/172645839,NWMLS,1661587,N,Y,47.6020166,-122.3048308
MLS Listing,,Vacant Land,130 23rd Ave E,Seattle,WA,98112,875000,0,,Capitol Hill,,2600,,1,,,Active,,,http://www.redfin.com/WA/Seattle/130-23rd-Ave-E-98112/home/147881,NWMLS,1661588,N,Y,47.6198678,-122.302265
MLS Listing,,Single Family Residential,9316 56th Ave S,Seattle,WA,98118,625000,4,1.75,Upper Rainier Beach,1640,5500,1912,1,381,,Active,,,http://www.redfin.com/WA/Seattle/9316-56th-Ave-S-98118/home/25674694,NWMLS,1654029,N,Y,47.5184988,-122.2625457
MLS Listing,,Single Family Residential,706 N 97th St,Seattle,WA,98103,699900,3,2.0,Greenwood,1240,5212,1943,1,564,,Active,,,http://www.redfin.com/WA/Seattle/706-N-97th-St-98103/home/98874,NWMLS,1660526,N,Y,47.6998634,-122.3496395
MLS Listing,,Single Family Residential,3344 E Republican St,Seattle,WA,98112,2350000,5,3.25,Washington Park,3660,3395,2015,1,642,,Active,,,http://www.redfin.com/WA/Seattle/3344-E-Republican-St-98112/home/140423,NWMLS,1661513,N,Y,47.6234016,-122.2880916
MLS Listing,,Single Family Residential,7037 27th Ave NW,Seattle,WA,98117,830000,4,1.5,Ballard,2180,5100,1946,1,381,,Active,,,http://www.redfin.com/WA/Seattle/7037-27th-Ave-NW-98117/home/165424,NWMLS,1657860,N,Y,47.6805975,-122.391099
MLS Listing,,Townhouse,2314 Thorndyke Ave W Unit B,Seattle,WA,98199,759950,2,2.0,Magnolia,1251,802,2020,1,607,,Active,,,http://www.redfin.com/WA/Seattle/2314-Thorndyke-Ave-W-98199/unit-B/home/173141555,NWMLS,1661123,N,Y,47.6396042,-122.386603
MLS Listing,,Single Family Residential,339 NW 77th St,Seattle,WA,98117,885250,4,1.75,Phinney Ridge,2230,3860,1928,1,397,,Active,,,http://www.redfin.com/WA/Seattle/339-NW-77th-St-98117/home/495553,NWMLS,1659712,N,Y,47.6845363,-122.3623948
MLS Listing,,Townhouse,9001 46th Ave S Unit B,Seattle,WA,98118,399000,2,1.5,Rainier Beach,1260,947,2006,1,317,,Active,,,http://www.redfin.com/WA/Seattle/9001-46th-Ave-S-98118/unit-B/home/176739,NWMLS,1660262,N,Y,47.5231662,-122.2745163
MLS Listing,,Single Family Residential,7062 17th Ave SW,Seattle,WA,98106,600000,3,2.0,Highland Park,1600,5244,1942,1,375,,Active,,,http://www.redfin.com/WA/Seattle/7062-17th-Ave-SW-98106/home/161706,NWMLS,1661029,N,Y,47.5392641,-122.355872
MLS Listing,,Single Family Residential,7321 13th Ave NW,Seattle,WA,98117,899000,4,2.5,Whittier,2240,5000,1964,1,401,,Active,,,http://www.redfin.com/WA/Seattle/7321-13th-Ave-NW-98117/home/495197,NWMLS,1661522,N,Y,47.6821227,-122.3728193
MLS Listing,,Townhouse,712 B 11th Ave E,Seattle,WA,98102,788900,2,1.75,Capitol Hill,1116,581,2020,1,707,,Active,,,http://www.redfin.com/WA/Seattle/712-11th-Ave-E-98102/home/135989,NWMLS,1656390,N,Y,47.6257003,-122.3176077
MLS Listing,,Townhouse,216 D 10th Ave E,Seattle,WA,98102,799900,2,2.25,Capitol Hill,1243,1340,2020,1,644,,Active,,,http://www.redfin.com/WA/Seattle/216-10th-Ave-E-98102/home/144337,NWMLS,1656449,N,Y,47.6204125,-122.3192066
MLS Listing,,Condo/Co-op,200 17th Ave E #101,Seattle,WA,98112,475000,1,1.0,Capitol Hill,755,,1929,1,629,585,Active,,,http://www.redfin.com/WA/Seattle/200-17th-Ave-E-98112/unit-101/home/2077948,NWMLS,1659894,N,Y,47.6198635,-122.3096855
MLS Listing,,Single Family Residential,3003 48th Ave SW,Seattle,WA,98116,835000,5,1.5,Admiral,2120,5072,1946,1,394,,Active,,,http://www.redfin.com/WA/Seattle/3003-48th-Ave-SW-98116/home/331133,NWMLS,1660198,N,Y,47.5773059,-122.3935518
MLS Listing,,Single Family Residential,5144 S Brighton St,Seattle,WA,98118,615000,2,1.0,Seward Park,830,4920,1947,1,741,,Active,,,http://www.redfin.com/WA/Seattle/5144-S-Brighton-St-98118/home/492107,NWMLS,1661441,N,Y,47.5417984,-122.2680782
MLS Listing,,Single Family Residential,2539 30th Ave S,Seattle,WA,98144,788000,4,2.0,Mt Baker,2660,8100,1956,1,296,,Active,,,http://www.redfin.com/WA/Seattle/2539-30th-Ave-S-98144/home/171020,NWMLS,1655714,N,Y,47.5798521,-122.2944196
MLS Listing,,Single Family Residential,1108 SW 106th St,Seattle,WA,98146,625000,5,3.0,White Center,1920,8400,1953,1,326,,Active,,,http://www.redfin.com/WA/Seattle/1108-SW-106th-St-98146/home/181529,NWMLS,1652022,N,Y,47.508531,-122.3491039
MLS Listing,,Single Family Residential,5604 40th Ave NE,Seattle,WA,98105,735000,4,1.0,Hawthorne Hills,1220,3900,1950,1,602,,Active,,,http://www.redfin.com/WA/Seattle/5604-40th-Ave-NE-98105/home/313752,NWMLS,1659747,N,Y,47.6696244,-122.2845996
MLS Listing,,Multi-Family (2-4 Unit),712 Warren Ave N,Seattle,WA,98109,1350000,6,3.0,Queen Anne,2580,2802,1909,1,523,,Active,,,http://www.redfin.com/WA/Seattle/712-Warren-Ave-N-98109/home/2089795,NWMLS,1661775,N,Y,47.6258706,-122.3538789
MLS Listing,,Townhouse,1153 N 82nd St,Seattle,WA,98103,795000,3,2.25,Green Lake,1350,678,2008,1,589,,Active,,,http://www.redfin.com/WA/Seattle/1153-N-82nd-St-98103/home/18657584,NWMLS,1659381,N,Y,47.6882485,-122.3421374
MLS Listing,,Single Family Residential,8511 S 119th St,Seattle,WA,98178,650000,3,2.25,Bryn Mawr,2138,7500,1928,1,304,,Active,,,http://www.redfin.com/WA/Seattle/8511-S-119th-St-98178/home/197448,NWMLS,1660283,N,Y,47.4958816,-122.2251148
MLS Listing,,Townhouse,8505 18th Ave NW Unit A,Seattle,WA,98117,685000,2,1.75,Ballard,1250,1148,2017,1,548,,Active,,,http://www.redfin.com/WA/Seattle/8505-18th-Ave-NW-98117/unit-A/home/144394828,NWMLS,1661742,N,Y,47.69083,-122.3804211
MLS Listing,,Condo/Co-op,1808 Minor Ave #3211,Seattle,WA,98101,1539000,2,2.0,Denny Triangle,1060,,2020,1,1452,938,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3211/home/145267891,NWMLS,1661812,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,2004 33rd Ave S,Seattle,WA,98144,1699500,4,3.5,Mt Baker,3060,3900,1916,1,555,,Active,,,http://www.redfin.com/WA/Seattle/2004-33rd-Ave-S-98144/home/488621,NWMLS,1661807,N,Y,47.58491,-122.2905593
MLS Listing,,Townhouse,1529 19th Ave,Seattle,WA,98122,1350000,3,2.25,Capitol Hill,2011,1946,2014,1,671,,Active,,,http://www.redfin.com/WA/Seattle/1529-19th-Ave-98122/home/55551176,NWMLS,1661766,N,Y,47.6149769,-122.3078369
MLS Listing,,Condo/Co-op,668 S Lane St #602,Seattle,WA,98104,300000,0,1.0,International District,525,14400,2002,1,571,306,Active,,,http://www.redfin.com/WA/Seattle/668-S-Lane-St-98104/unit-602/home/2116931,NWMLS,1661591,N,Y,47.5969277,-122.324136
MLS Listing,,Single Family Residential,11810 9TH Ave NW,Seattle,WA,98177,1399000,5,2.5,Broadview,3850,26732,1954,1,363,,Active,,,http://www.redfin.com/WA/Seattle/11810-9th-Ave-NW-98177/home/291186,NWMLS,1653854,N,Y,47.7152694,-122.3676289
MLS Listing,,Single Family Residential,13027 4th Ave NW,Seattle,WA,98177,949000,3,2.0,Broadview,1850,8160,1952,1,513,,Active,,,http://www.redfin.com/WA/Seattle/13027-4th-Ave-NW-98177/home/291004,NWMLS,1659460,N,Y,47.724098,-122.3626896
MLS Listing,,Single Family Residential,228 27th Ave E,Seattle,WA,98112,1090000,3,1.75,Madison Valley,1880,1924,2017,1,580,,Active,,,http://www.redfin.com/WA/Seattle/228-27th-Ave-E-98112/home/147380,NWMLS,1659600,N,Y,47.6209848,-122.2970309
MLS Listing,,Single Family Residential,422 W Galer St,Seattle,WA,98119,1980000,4,3.25,Queen Anne,3100,3600,1907,1,639,,Active,,,http://www.redfin.com/WA/Seattle/422-W-Galer-St-98119/home/133470,NWMLS,1660464,N,Y,47.6325425,-122.3634058
MLS Listing,,Single Family Residential,3904 W Sheridan St,Seattle,WA,98199,1595000,4,2.5,Magnolia,2860,5000,1987,1,558,,Active,,,http://www.redfin.com/WA/Seattle/3904-W-Sheridan-St-98199/home/122898,NWMLS,1661696,N,Y,47.6697024,-122.4088891
MLS Listing,,Single Family Residential,3523 Bagley Ave N,Seattle,WA,98103,1498000,4,3.25,Wallingford,2720,4800,1921,1,551,,Active,,,http://www.redfin.com/WA/Seattle/3523-Bagley-Ave-N-98103/home/120496,NWMLS,1659232,N,Y,47.6498898,-122.3329933
MLS Listing,,Multi-Family (2-4 Unit),6416 17th Ave NW,Seattle,WA,98107,1190000,8,2.75,Ballard,3240,3822,1903,1,367,,Active,,,http://www.redfin.com/WA/Seattle/6416-17th-Ave-NW-98107/home/494167,NWMLS,1661039,N,Y,47.675837,-122.3785899
MLS Listing,,Single Family Residential,1223 S Spokane St,Seattle,WA,98144,869999,4,2.5,N Beacon Hill,1910,4600,1946,1,455,,Active,,,http://www.redfin.com/WA/Seattle/1223-S-Spokane-St-98144/home/170432,NWMLS,1661096,N,Y,47.5714185,-122.316308
MLS Listing,,Townhouse,105 NW 103rd St,Seattle,WA,98177,689950,3,3.25,Greenwood,1660,1256,2017,1,416,,Active,,,http://www.redfin.com/WA/Seattle/105-NW-103rd-St-98177/home/106725406,NWMLS,1659436,N,Y,47.7035059,-122.3590279
